coord_x,coord_y
0.47981668,1.1704443
1.9075878,2.1246207
0.42927116,-1.0978454
-0.028103352,-1.3640738
1.1851102,1.9024038
-4.0015965,-0.599297
-1.001868,1.0450984
0.3421967,-3.7781453
1.3507278,2.6897008
1.7863952,-2.8549228
-0.5245711,3.3448827
-2.4893403,6.960857
0.8364657,-1.6018827
1.6061397,1.6582756
0.54605293,-1.0567153
0.06550081,1.1717956
-3.4028623,0.6232101
0.56454,1.9423032
-0.7623889,1.6627948
-2.1603203,-0.09509365
1.0856981,2.8866642
-1.6356407,-5.122213
1.2039701,-2.951991
2.1797392,-1.6908638
0.720696,-2.2538872
0.70723176,2.8886232
1.4943227,2.7684174
-2.7931325,5.2315273
0.44399586,0.3427422
-3.7979467,0.3863598
-4.2332573,0.10529977
0.5180237,-6.730794
2.1188145,-0.9916161
-4.248099,-3.931224
0.9183657,-3.300604
1.4838223,0.021869771
-0.34772706,-0.043298095
-0.27848345,2.8661525
-0.14211205,0.7886941
-0.110254936,-2.4289725
-3.7796972,-3.7572885
-0.22581664,0.54445684
-1.501102,-0.28179598
-1.9505018,0.97269934
0.4344093,-2.1274514
0.029196873,3.3981464
-1.7199413,6.2139645
-0.10244914,-5.7910438
2.9019701,-1.4640126
0.047279537,-2.0696123
1.7357789,-1.1817281
-4.4589424,4.0350623
-0.38348702,0.65651757
3.8732898,-0.7184803
2.970545,-0.8663846
-2.6776464,2.998939
-2.4917924,-0.7534753
-1.1621524,2.4135494
0.8815595,0.24478555
-1.3897306,5.164335
0.37017056,-1.7846801
-0.8081575,2.8274832
-1.1200249,2.4009433
1.7460734,1.4280033
-0.28050923,-1.1231402
-1.0653403,-1.1103542
-2.1054494,-1.8552268
-3.0273778,-1.8064163
-5.115891,2.3349288
-2.7679093,-3.209494
0.79285645,-0.21019363
-2.1561825,0.43836027
0.88967574,4.535393
-0.34138468,-4.2539854
-4.5954895,1.5254759
-1.0649501,0.053739533
1.3541722,-0.10162307
1.6732546,-2.109506
1.2879707,3.4974473
0.45204148,-0.17531791
2.8574288,-1.8105253
-3.934896,0.19971469
1.13292,0.68975616
3.7071514,-0.35177502
-3.0008762,-0.5820616
0.30874065,-0.52932465
0.901706,-2.250642
-2.7767184,-0.9296167
3.0068998,2.1803203
1.3582611,0.8264514
3.4559834,-0.9758577
-3.798734,2.9495935
0.4738064,-4.37941
0.76940966,-1.4852636
0.6469531,-3.3937433
-1.3262459,0.59981155
-1.6899848,4.3003654
-3.396876,0.46268076
-1.9724537,-3.3709364
3.6316152,-3.1287668
-1.5618691,-1.6927183
3.2895482,2.3873544
1.9352976,-0.5743257
-3.0613093,-1.6806138
1.6888039,1.049118
-1.438252,-2.1671844
4.1579165,1.0650386
0.6596651,-3.5921257
1.7465445,1.0550939
-0.60955703,0.40059358
-1.8025572,-1.822717
-5.02497,0.7025633
-0.18071671,2.9455092
-0.56386095,0.69585353
-2.9183264,-1.7002195
-1.1220052,-2.0815125
-1.9052579,0.24695398
2.688248,-3.1051924
0.41906598,1.326484
-0.50808126,-2.702292
-0.8400114,1.6053498
2.5945868,1.346678
3.2855911,-3.0778093
-3.0288908,-5.4034815
0.099185534,2.8924594
-2.968881,-0.016471677
4.3572564,-1.515821
-0.33305037,1.3179035
-3.3133705,-1.1209185
1.4245036,1.4577559
1.1476648,-0.33923215
-3.821926,-2.1237545
0.829885,-0.6516579
1.515157,0.89331615
-1.5149903,4.085654
-2.0138113,3.771143
1.1318883,-4.053241
3.6512237,2.9990194
0.6388295,5.9069366
1.3626289,0.004609447
1.077235,-2.4086516
0.45631546,-2.401483
1.8901566,-1.5480285
0.029889718,-0.25052667
-1.4942681,-0.26391733
5.132269,3.5585759
0.03687356,0.14976586
0.9424755,2.2436707
0.16326143,-1.9132576
-3.7123125,1.0767285
1.0965534,0.16543634
-1.4425019,-2.9801
-3.9543002,-2.0121162
4.131913,-2.7653136
1.4336123,0.53873295
-1.4443463,1.5922322
-0.22514933,0.26308966
-0.29636008,-0.52348125
-1.524873,2.7808077
-0.23049247,1.5860405
1.7485815,-1.3342224
-2.634171,3.0584586
0.28309318,-0.98643786
-0.79798883,-0.948292
-0.091234155,-1.7384137
-2.3751311,-0.8649914
2.2900703,0.8408719
4.4156713,-0.425925
3.729222,4.0683327
1.5014393,3.2866597
-0.3553137,0.78648543
-1.6202617,2.0508811
-1.3177792,1.271449
0.04928349,-0.95195496
-0.7585305,-2.1850672
-1.2362958,-1.0643703
-5.3923454,-3.0356357
-0.4837366,-2.5013971
0.6167726,0.81513095
1.6618793,-2.585193
-2.1407998,-1.1461326
1.1761899,1.1595356
1.3234079,3.0467577
-2.838449,1.6570429
-3.0207775,-1.4305156
2.66511,1.4448171
1.2626411,0.9511064
-1.3469851,0.004988391
-0.9508059,2.8117905
-0.11746523,-3.589244
-4.348855,3.4025507
0.79603946,0.84165895
0.74274766,6.127878
3.6701021,0.78358746
-2.188506,5.5320354
-6.3595834,0.8060599
0.9845275,1.4740608
0.9808051,-7.4658036
0.14229368,0.6512937
-5.497109,0.14245102
-1.2267764,3.3714013
4.1816616,-8.197318
-0.33901873,2.9036176
0.68678176,-0.38392675
4.869086,3.7553303
-3.8733528,-5.016206
-2.311894,1.277519
1.9642518,2.981555
6.536188,1.4595435
-4.2635117,2.9581826
-0.6828337,1.4741241
3.8945801,2.2731347
0.9830743,2.1465378
3.5844185,3.2958584
-0.43411693,3.2148535
2.6348066,4.2428274
-5.834648,-2.4155512
0.6387855,-1.0243887
4.954047,-1.0362611
-3.1566978,1.3103853
0.49604023,-2.2845755
-0.59565216,0.84079826
0.24713007,-1.3033762
0.2539116,-1.278072
1.2227167,3.033218
-1.0309107,-1.0481493
-4.994517,-2.260127
-3.0353374,-4.4828734
2.223103,0.1954341
-2.8059418,-3.4258132
-4.237862,-3.6476147
-0.025719441,3.4218845
-2.779174,1.3064555
4.435321,4.47726
-2.8545277,3.1763716
0.9801157,-0.046980496
2.018808,3.7200344
-2.0477815,6.227124
-4.0517874,0.3636815
0.047848254,1.0127306
4.547694,-0.7590895
-5.1249895,-5.803304
-0.9774642,3.2212236
1.2525831,-1.8324971
3.8228111,-0.20960672
3.8176816,1.2723566
1.2342753,-0.22583185
3.333983,2.8627887
-1.3382537,0.45789
-1.0511402,0.5157696
-0.8609262,-0.038160753
1.3419133,-1.9908955
0.20695385,-1.323612
4.3302245,2.446261
-0.08423994,2.8883846
-6.3225145,0.26616266
-6.6258307,-4.129763
0.90202034,6.6055517
-1.3750888,1.6428988
-1.8014629,0.87393093
0.4043597,-0.27509576
2.8607647,1.0977948
2.011677,-1.5099695
2.2660248,0.1046875
-3.1901393,0.47961438
-3.5420623,0.71598965
-0.9862913,-0.9595488
-3.0707743,-3.3967426
0.010926485,2.9935231
5.3473077,2.0548887
-1.7337357,-0.85018134
0.3699718,1.2759386
-2.1254199,3.588625
-4.8813577,-3.1276588
3.3930433,-1.0368528
2.62544,0.9440272
-2.842013,-4.1213355
3.912879,2.3035104
5.0016117,1.6211917
3.4873397,0.12230216
-4.050582,0.37943158
-6.2890916,0.8550582
-2.4074357,-1.0625108
2.83478,2.4592595
1.6062586,-1.2255837
0.12805155,-0.8849596
-2.8604374,0.7160044
0.18482752,4.1352158
-0.62549126,-0.10169709
3.9602582,-5.39474
-6.8954806,-0.0065421015
1.1488595,0.18699542
1.6969317,-1.1902125
1.6644261,1.2947279
-1.7795882,-1.7767297
0.9870309,-1.0152317
-6.2027187,0.5909029
-0.862113,-0.40961087
-1.7288152,0.38008338
-2.315144,1.983187
1.4810652,1.8108953
4.343184,-3.4930513
1.3420188,-4.62265
1.9213501,-6.6335316
-3.131364,-2.3848403
-0.23987444,4.35669
2.4176784,-2.5498385
4.096778,-6.127769
0.32790115,-5.162121
2.9323788,-2.4069514
-4.524198,1.1264329
-3.2684276,2.9383478
-6.9708667,2.2765808
4.4593415,-3.2687485
2.0403795,-1.4242452
0.5236275,-0.36787716
2.5141838,0.23167098
-0.16184878,1.3562316
2.8646948,2.6687448
2.8601396,-1.7423385
1.6174095,-1.6947553
1.5979261,-3.8577898
-3.2919278,-1.6794161
0.59617287,3.0448556
-2.5867229,6.3163753
-1.8191012,-2.682007
0.39896953,2.8370335
5.2867646,0.8678381
-1.8569825,5.63628
-0.023194186,-1.0941836
-0.8097846,2.2478049
-1.1301955,-2.006414
0.66809875,-2.162999
5.6411557,2.1169553
-3.5740464,-0.40907305
2.47845,-2.4078426
0.06292939,1.4564836
3.1982267,0.9202647
0.30132893,-1.7941883
-4.1255136,2.262344
-0.86884236,0.13155885
-0.75488436,-1.1946486
8.977173,-1.8816336
5.9881883,-3.6394644
0.5247219,-3.1453028
4.052317,0.35764712
-3.9012809,3.372736
-2.3161144,-1.0908957
-3.0218117,-2.9594815
-0.5763404,-3.380692
-2.4400487,-0.44782037
-0.5617108,-2.3527012
3.6939518,0.6434035
1.8170606,5.3735123
-2.2276487,0.6480903
-4.7104654,-1.0861995
2.7234511,-3.643625
-0.23794521,-0.4860787
3.282941,-4.5419436
1.2464316,1.3302213
0.9541032,2.1305325
0.13351633,3.3854856
-1.8833362,2.8528156
1.1136684,2.7400026
-2.5941403,3.0163968
2.0569701,2.9345117
2.6587088,3.6926494
0.76806164,-5.7392373
0.8052007,0.5366323
-2.688385,-0.19406323
0.009770542,-1.8305664
0.95285964,0.31154618
-4.4386086,1.9649909
0.40904862,0.12469429
-1.5122201,-4.5373125
1.8749174,1.5885296
2.5188391,1.0996261
2.0768917,2.369742
1.5723392,-1.9168057
-0.42804626,2.4328632
1.5349264,2.824143
-1.7929231,0.8878961
-1.2107176,-1.9096426
2.334814,-1.2108771
5.760125,3.088727
-1.8274416,3.6333742
-4.446332,-0.5427705
3.8300622,-3.13258
3.8710902,1.067304
5.478289,0.01433064
-1.2717355,0.72767514
-3.9070816,2.9378674
0.9263104,0.77611244
-2.6027894,-2.9186351
-0.40830654,1.3940964
2.777305,-3.6732497
-3.2008746,-0.45586136
-0.53966504,5.073487
2.0207412,0.3036182
-0.5049547,0.977969
-2.6508107,-0.14175189
-3.6573448,-3.0847661
-1.6788018,1.2527469
-0.054296702,2.4820347
-1.0194181,-0.34186643
-0.7603138,1.7098187
-3.4386454,2.9701972
0.7354734,-5.227531
0.49197194,1.2610396
0.19272396,0.8046845
-4.2042317,-0.17135912
-0.5400493,-2.9909215
1.0446537,0.7300811
-0.5581927,-0.38895
3.072986,-1.8432989
1.5199528,-1.8867192
-2.4074476,2.6631002
-0.5844965,-0.9156052
-1.2542853,-0.35988638
1.1638108,5.0687976
2.290298,-0.65450144
1.2466869,0.09603277
0.4819443,0.87897974
-2.2706432,-0.6679169
2.0738888,-1.4976696
1.2273515,1.1352689
2.577417,0.355729
-0.9234688,-1.3744925
-1.8857431,3.2519388
2.082643,-3.107298
-1.485837,1.1860218
1.7799252,1.8918374
1.8925756,-1.636062
-0.13262004,0.96087146
-3.2822313,-1.1828576
-2.6455555,-1.8542387
3.1557233,-1.8544147
4.5813017,-5.238278
1.6586043,2.0382102
-2.4084802,-0.8364719
1.652687,1.193258
-4.1206856,-0.54973495
-6.7186084,4.7490377
0.60931206,3.3908067
-3.4509246,3.0041537
1.2753792,-1.3709344
1.6745988,2.6741586
3.736809,-0.86482865
-2.5833776,1.1446141
0.6525993,0.30008
-1.0663161,-2.6028085
-1.5601381,0.71361196
1.6631149,2.9558978
0.54358,-2.591485
-0.4993876,2.6669219
2.2013795,2.6743994
-3.1686282,0.0031184107
3.9271934,-1.8950584
3.4193823,-1.0878402
-1.8741071,-0.93358636
0.7463515,2.4352422
5.9536896,-1.2118671
-2.5667453,-2.6414373
0.6880892,3.36156
0.5377174,-0.18459985
-2.1967094,-2.7410183
1.7919962,2.5899026
0.06378675,-2.0931144
1.0605294,0.52930355
0.6385921,3.234951
-2.7978444,-0.7636185
0.8497833,0.37231836
3.0182848,-7.192986
-0.29219764,3.0840485
-2.4904706,-1.3453071
-2.0992103,-1.7466738
-2.9927154,1.269367
-2.8085446,2.201549
7.106486,-0.47552606
-6.2333746,1.7270706
-0.6179059,2.3024714
4.6117287,-1.927917
-0.51876974,-3.4389265
-0.2503162,3.1245327
0.9653119,-2.0446792
-0.6507303,-3.1810338
2.269614,-0.53687406
-1.2149527,3.187788
-1.5994742,0.34786296
0.41633737,-0.8807485
3.0086632,1.5221275
-0.91181076,-3.0580058
-0.17570426,1.792176
2.5040245,0.9918952
3.9174223,-2.6753674
-1.4783168,-5.2462254
3.4309013,0.33990523
1.7946752,-0.31227493
4.1446013,-3.3427138
-1.1250837,-0.2540994
-4.3563013,1.2678024
-3.0860162,3.7883017
0.21718869,1.8647639
1.5052251,2.7621984
-0.93557966,-3.4186661
0.5810907,0.56580114
-0.020127133,-1.7153573
2.0593193,0.45913547
0.6257741,5.4075747
2.3008487,-2.4404693
0.28707212,-0.2471922
1.826249,-5.523667
3.1069703,-1.0198194
4.3991528,-2.5249932
0.690329,-0.007773578
1.5290512,0.92714477
1.1562302,-3.7821727
-1.0240119,3.531265
-1.8272151,0.39408666
0.42487794,-1.6476508
0.6234055,0.83578163
2.8377643,-2.0056949
0.7262819,-0.3788293
0.83188343,2.1264694
-4.740265,-3.8978434
-3.7934394,-0.79398865
1.4323386,-1.0715818
-1.4318995,0.84893286
-2.3996234,-1.7820127
2.7151299,-0.10551871
-6.0032945,0.092128605
2.6606796,-1.0391281
1.7431489,1.4790695
-2.8362527,2.9826944
-0.8737398,-1.4537262
-3.7303975,0.3771034
-2.305541,-2.80516
4.535611,-4.5721292
-1.1192766,-1.3958648
-3.744905,1.5242593
-1.7778827,0.33424106
-2.7386665,0.52058065
1.1198341,-1.3467615
-0.08180268,2.8206859
1.2089312,-3.6517189
4.909342,0.42531252
-0.9350281,4.4968863
-3.3849568,0.26525635
3.4220624,1.4973118
-0.341118,3.4362245
-1.2221917,-1.1701946
-0.45139447,-2.0099082
-3.0491412,-1.3565515
1.2764727,2.1907787
-1.8036425,3.4443498
-0.2733062,1.0605899
1.2752489,-5.035919
-3.301098,0.52304596
-3.7490222,0.81465566
-1.4412259,1.1766566
-0.8731365,-1.4492785
-1.0825586,-1.9731538
3.6275446,-0.074186295
-0.6721049,-0.78919226
0.6979158,-0.4037364
-4.2540503,1.3562108
1.6033597,0.0040311962
1.4276097,1.1876948
-1.811096,-0.9006442
0.18363218,-2.8564892
-2.5904894,4.4556437
-2.2037816,-2.881521
-0.541343,-1.4873493
0.37504858,2.5621614
1.3864121,5.3635144
-1.9887534,-0.36518592
3.5233107,3.4426723
3.4452403,0.7137688
1.1881068,4.0397882
-0.7864037,1.2475525
-2.077002,1.1750147
1.0376629,0.5335456
0.18280105,-0.43991762
-1.1565218,-0.78644943
3.492349,3.5332522
-2.0945146,2.7542567
0.09779968,1.2902535
1.8065662,0.7474609
0.3060848,0.19878715
3.8642437,-3.1931772
-3.6723766,1.477019
-0.9961612,-1.3748507
2.2611656,3.1215367
2.3420453,2.3271031
0.96641666,-1.2862903
-2.4249542,-2.986647
1.3026274,-1.0255572
-1.9046528,-1.4667443
0.6452663,0.13672492
3.5269625,-2.4701095
-0.43462706,0.18107007
-2.1733663,-0.22456557
-1.6312817,1.074066
3.912311,6.4481635
3.5629413,2.2307527
3.378251,-0.2574845
-2.6620893,-3.5535288
7.477307,-0.7534221
-3.4708555,-0.26251432
-4.9028745,0.6595629
-1.1144634,0.5628649
-5.4225607,-1.6721326
-1.7712688,0.5049325
2.12145,-2.3960495
3.8466926,1.9630315
-2.6829836,0.1377683
-2.6832092,-4.2884603
-1.7505677,-0.43159953
-3.0751524,-1.3300419
0.1521458,1.5343144
0.79111063,2.7538288
-3.1875062,-0.027519658
0.26371944,6.0984015
-0.8428301,-1.4049486
-1.1124971,2.763322
-2.1556227,3.7370098
-1.8603015,-5.1213617
0.41088754,1.0163544
-0.5415491,-1.6783077
-1.442104,-0.3080371
3.0832498,2.4076142
0.3406366,-2.6274397
-2.7100384,1.9150453
-5.8956428,-3.496485
-3.505627,0.16705391
2.0875185,1.7600125
-0.3731566,-1.3076437
-0.6528522,3.5751777
-3.8429966,-1.8187672
-3.0692708,-1.8029474
1.3841702,6.2261686
0.7300072,1.7548857
-1.4432005,-1.413443
4.0236483,-0.4601907
1.3066292,-2.4202938
4.276121,-1.5835416
3.0283403,4.708421
0.056022346,-0.031993926
1.1792629,-0.729257
-4.8580704,-5.0201483
-0.23656934,1.9848484
3.8981388,-1.8090801
3.2668922,0.089374185
-4.348849,-1.3166538
1.8998461,3.8512423
-2.1904655,1.7139305
-2.5640347,7.482382
0.56475323,0.74685615
1.7820847,-1.6822653
-2.349464,0.28511852
-0.8878155,2.3176694
-4.6262875,0.81812656
5.0539274,-3.315395
-5.5743427,-1.4771279
0.9521447,0.43168044
-1.9621321,2.9379585
-1.5595362,-2.4059699
5.1749835,2.0810585
2.300886,5.4996986
0.3654988,6.0926137
-4.0257173,-1.3317345
-4.135342,-3.4691613
-3.0977979,6.028781
-1.0656756,-1.1503025
3.8036547,4.511407
0.7973912,5.306293
-0.7530661,3.6335447
2.8466127,0.25813258
-2.6341553,-2.252008
1.7911386,0.05133276
1.1462581,-4.450252
0.2796514,-3.7218492
2.6605744,-2.020117
3.5359716,2.640097
0.46819484,-1.4107827
3.6684127,-2.5023346
0.9692954,-0.9004447
-0.4218565,4.613728
0.556124,-3.1401293
3.3375885,-0.36704716
-1.5932013,-3.406398
3.7994418,0.16681732
-2.8133154,-2.1522198
1.8965176,1.6010576
-2.0258508,4.738078
2.7163522,1.1526223
-0.55160224,-2.8456743
-1.1707785,-2.826514
0.38288367,-3.0882597
0.15748267,1.5474304
3.123874,1.8177899
1.9527647,1.9753194
-3.592956,-2.1221657
1.1641198,-1.3657206
0.6573191,-2.0878823
-3.3572123,-0.8741305
0.5008321,-3.7748947
1.5175127,-0.16771226
-2.1166973,-0.19644955
-0.63558847,-2.4863343
1.0549238,-3.6039903
1.0023297,-0.97666836
2.1590874,-0.21140228
2.0522845,2.094937
3.412643,0.42053333
0.6290093,-2.561589
1.6969163,2.875273
0.77109444,-0.12778085
2.9486468,-0.1674421
-2.3625226,-3.7464855
2.996752,-3.054257
1.2576612,5.1777
-1.9560235,-2.8793685
-2.3476057,2.3860965
2.6443512,-2.2871332
-0.2801891,2.5428054
-2.3924482,-4.6091695
-4.271328,-4.967442
1.8101723,-1.5584846
-1.9672863,-4.2729087
0.7846075,3.2026355
7.315773,2.219334
-3.059358,-3.5454044
2.4300172,-2.542531
1.0270603,-1.316586
3.5120294,0.9157659
1.7410269,0.2182586
-4.2028227,3.1582794
-0.026919173,-1.4404628
2.9296782,2.0288706
0.4176677,-0.5959345
-1.7174833,-0.2698143
-3.5922854,-0.47126943
-0.33697572,4.343771
-3.1724217,-2.4417233
1.6045794,-2.6071758
1.5451175,0.6488089
-3.139249,-1.8197392
2.7426822,0.6379147
-0.6988328,-0.87329155
1.8942546,-2.283166
-0.3720572,-0.11084011
-3.2201045,-1.7860752
-2.3268619,1.8355484
-1.1092031,-3.5433927
2.8992436,-2.318956
0.888777,-0.9951149
4.246558,-0.06351843
-1.5786252,-0.282563
4.45832,3.2872508
-3.90939,0.43629318
-5.4118853,-2.6584072
3.8304148,6.363435
-0.37894827,-3.5281436
1.9887681,0.8583128
-0.89597213,-4.7726307
-3.8043518,0.13950773
-2.3036857,0.160605
-2.0692956,-1.3186235
3.782462,0.064537495
-1.3741071,-6.2143774
-5.1266537,2.3753903
-0.5117638,1.0087259
0.89061606,-1.9184588
-1.1734103,0.93514574
0.75107956,1.2138424
-3.8058622,3.3432338
1.2584625,2.8439944
2.9207022,-2.3786368
-5.4993944,-5.322475
2.4986725,-3.455642
1.7647549,-4.686359
3.7197194,0.12498385
0.4752624,-4.9845533
2.4197063,0.22174388
2.2174015,-4.0173163
-2.0341845,-3.947255
-0.30987132,-3.927421
-1.2645551,-2.170501
-0.80278325,0.9011868
0.10582802,0.26130807
2.0071335,-0.71337306
4.7590904,2.9053094
-0.50813013,-1.4859875
-2.2747161,1.606308
-0.6611725,-1.9968133
-4.278746,2.0404608
0.20683183,2.911291
-2.1196997,-0.44494006
1.5977405,0.6031027
4.7511587,1.6406274
-2.5951338,0.84028417
-0.4888212,0.17676362
-1.130367,2.4070635
3.9165306,-3.19145
-3.3907654,-2.5313187
-2.4362319,-1.507477
3.5458572,-1.0346364
-0.14794397,0.5325856
3.9817758,0.86950135
-0.88686365,-3.048252
-1.8984722,1.6644726
-1.1170248,-1.1209118
1.5038333,-2.9881136
-1.9175602,-2.020723
0.83131826,-2.8918858
-5.6067305,-0.3192094
-0.5922904,-0.6966492
4.744407,-3.5986865
-3.1015484,-2.3991718
2.851834,-1.4496572
-3.0358987,-0.68915874
-1.9574476,2.4269547
0.12772278,-1.2511573
0.01386993,3.5998697
0.60816866,-1.9920903
1.5082095,3.8879776
-1.1946274,-1.7173465
1.8467216,-2.539619
1.6730092,0.07079465
2.566461,-3.3992527
0.55146897,3.636732
0.0520999,1.1318754
2.8541703,0.09155296
-1.7669784,3.524232
-3.923433,-3.7746284
1.2212957,0.104062945
-1.3406588,-0.13539547
-0.6445413,2.309607
2.3588135,2.492687
-2.139409,-0.39965713
5.2445617,0.5265628
0.38101894,2.7822375
0.2709416,1.4424889
3.2336257,-0.9578988
-0.013717502,0.057287164
-1.2406442,-0.40007478
2.3685277,1.0673318
3.8538442,0.22017865
-2.4627125,-0.69875604
2.1346488,-0.8319696
0.7428795,-0.69734776
-0.22397943,-0.1912695
2.5130577,-0.5631275
4.8254786,3.163858
-2.1829617,-2.0825927
4.7059727,1.4910626
-2.0089788,1.99859
0.8883182,1.090351
1.1383219,0.8023528
1.1917428,-1.2321923
1.3489298,-0.43696088
0.8482385,-1.2513463
1.3172503,-0.24082133
1.8196609,1.153684
0.45261678,2.7604713
-3.775204,-1.364676
-3.040907,0.1584573
-2.062753,2.6041644
-0.7884968,-0.26073968
-2.0140755,-2.6133056
-0.32611984,-1.288246
0.4581868,-4.3250875
0.9318069,-1.464812
-0.9934013,1.6872385
0.04697755,-3.0384066
-1.2561661,2.0894604
3.7321787,-1.1570059
4.023579,-0.16191852
0.8142864,-3.5487125
1.6268448,1.5385649
3.7797976,2.670333
3.5681942,-2.8157837
-4.8808465,1.8807033
0.39612222,-1.5297523
0.5497773,-3.086945
-0.39767116,3.9429712
-3.0413067,2.0000427
-1.7259037,-1.2449026
-0.12346758,-0.33512995
1.9058803,0.5931175
-0.46428376,-1.0049462
-1.3678119,-5.5751324
4.2702494,-2.0037768
3.5399106,-0.66836274
-2.0930667,1.2956085
0.62370557,0.49694145
-4.4357944,-4.1136227
2.76184,1.2175751
1.3710563,-3.3122485
-0.005114545,-1.7182609
2.964905,-2.879451
0.34451333,0.5630765
-0.4491478,0.47500986
2.5827632,-1.2002983
-4.8130646,-0.28800118
0.71736616,-2.2508047
0.25585532,-5.5056458
-0.17603031,2.4143503
0.86871314,3.8988657
4.116078,-2.4266589
0.41381192,3.1564047
-0.6659323,-0.271668
2.5883493,0.75591713
0.21602455,0.6014628
-2.7443266,-1.947232
-2.0239737,0.8188648
3.384686,-1.0659387
2.3298643,-3.5031786
-2.9789007,-3.0764437
-2.28214,1.4777733
2.3920488,-4.596137
-3.2570186,-0.78824663
-1.3223873,-0.7417028
4.2521763,-1.3300263
3.0058973,-4.530159
0.9849491,4.351547
-0.37823072,-0.6175619
-2.3791199,-1.6542028
0.28470954,1.1625619
-1.5502708,-0.695381
2.0756729,0.6522479
3.7717292,1.0829176
-3.0823987,1.235445
0.21886232,-1.7846053
-6.842765,-2.8583305
1.4374585,1.825398
-1.4828825,-3.598036
2.484891,-0.24984913
2.0157526,0.6760659
0.041318864,-1.17525
-0.42136425,1.9911816
0.5823563,-0.09609121
1.2166703,-5.187303
-0.7210535,-0.69961834
1.0377066,3.5746374
-0.1852813,6.2305284
4.8815145,1.6202383
2.079359,3.8700724
-1.8274225,0.38304305
-5.729061,-2.9766219
-3.6617563,-1.695025
-2.476792,0.85418
-2.0793512,0.7098068
0.32581192,1.7175736
-0.82291436,-1.2640128
-0.39014915,-2.2571056
-2.7893498,-2.8020575
-3.9370806,-1.8683999
-0.120479435,-4.8375883
1.215712,2.4841418
3.502362,0.31650692
2.2995915,-0.7610245
-1.2169759,-0.9469822
-1.6357242,0.1904368
-2.5496058,-2.5027583
-1.261196,-1.0975399
-1.4929502,0.005174771
0.97244984,-1.8210242
1.113031,-0.6363864
4.4925694,3.6473382
-2.0768833,-3.3005323
-1.0580018,2.5343492
1.0327017,0.88454306
-0.61555165,-1.4151016
4.493149,-4.1550837
3.9783285,0.049568553
2.552826,-1.7697867
2.4962075,2.5758107
0.7264286,4.047695
-4.3738775,3.674907
-3.446456,1.9201565
-2.7213285,1.1254126
0.2913271,3.0056477
-0.5003487,3.5714548
-3.9910834,-0.17133932
-3.8207257,0.7910388
-5.571919,0.8457812
-3.0262525,3.8760731
2.2231336,3.5038338
-2.9294548,0.9064539
-0.947202,0.8049167
-4.495753,2.8086371
-1.9853814,-1.8168024
1.7181824,1.1824632
-2.615962,0.55854404
1.7125707,0.049322486
-1.4100072,2.6346068
-4.060271,5.822329
-1.2116407,5.525932
1.2271582,1.7775856
2.429702,2.1030838
1.1673659,-1.0252889
0.008817166,-1.8196006
1.214643,2.1916828
-4.835522,-0.5754031
-0.46117738,1.2869709
0.86786485,-3.81757
2.1086068,2.8634994
1.3457811,-3.772506
-0.5471083,3.7827191
-3.9192362,7.9608974
1.1032357,-1.2075596
2.0257473,1.8282179
1.0802616,-0.82639575
0.52052987,1.4886703
-3.4682827,0.061493635
-0.098677486,2.5035284
-0.5016997,2.4692783
-2.763006,0.4177879
1.263099,2.8571556
-1.4156822,-5.5707912
1.2690606,-3.6211033
1.9805207,-2.0684934
-0.37835878,-1.9565133
0.36019698,2.5233672
1.6776878,3.432767
-3.213033,5.8287435
0.49575347,0.84317684
-4.9552617,0.114037186
-5.4367785,-0.011275617
1.040535,-7.410033
2.4688442,-0.80409074
-4.669414,-3.895367
0.9525695,-4.182473
1.1979274,0.07066777
-0.0774062,-0.27858832
-0.26225865,3.1117961
0.05715427,0.9961645
0.018685259,-2.3329306
-4.5259953,-4.9735074
-0.24134314,0.5757568
-1.2956116,-0.0023318476
-1.078156,1.4065506
0.2050135,-2.6299365
-0.32778257,3.833337
-1.6115136,6.285677
-0.32506922,-6.089756
3.1721578,-1.7582079
0.15089191,-2.6045856
1.20717,-1.6093556
-4.5727367,4.0122185
-1.3923973,0.94100106
5.183045,-1.4597511
2.9562318,-0.541284
-3.0983012,2.5229683
-2.9345992,-0.5747987
-1.1948314,3.0490503
0.33920562,0.0734911
-1.6878828,5.564048
-0.44594455,-3.1162932
-0.34977505,2.8119285
-1.4664693,2.5182571
1.4524117,1.5483396
-0.51185477,-0.93541235
-1.1729128,-1.2780603
-2.2251701,-1.9745731
-2.7040346,-2.1385112
-5.2570977,2.7685711
-2.6379044,-3.294911
1.0536324,-0.13512996
-2.641459,0.6029161
1.739876,4.383674
0.11556655,-4.3570356
-4.8078384,1.634411
-1.950926,0.4271112
2.0065475,0.044855632
2.1591887,-2.265592
0.73514336,3.5884004
0.57684237,-0.11071801
2.7467673,-2.1168072
-4.4528646,-0.08611883
1.6492434,1.0585424
4.33317,-0.17453223
-3.8061397,-1.2863275
-0.19625576,-0.9806538
1.5940909,-3.261545
-2.387717,-0.94374555
3.6664793,2.3072674
1.889788,0.44852415
3.016858,-1.4099507
-4.5003943,2.8347921
0.94432795,-4.40599
1.0046386,-1.7764359
0.8319095,-3.8985755
-1.6241539,1.1954232
-2.5607524,4.1594214
-3.1655014,0.4674706
-2.343954,-3.8500261
4.040352,-3.074075
-1.7642616,-1.9242957
3.2006905,2.6944647
2.127513,-0.6655213
-3.8026414,-1.588577
